design,epoch,train_loss,train_acc,val_acc,test_acc
"[['U3', [3]], ['U3', [0]], ['U3', [1]], ['C(U3)', [3, 1]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [2, 1]], ['C(U3)', [3, 2]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['C(U3)', [1, 2]], ['U3', [1]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]]]",13,0.9713772574196691,0.7508504847763225,0.77140549273021,0.7589607890305509
"[['U3', [3]], ['U3', [0]], ['U3', [1]], ['C(U3)', [3, 1]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [2, 1]], ['C(U3)', [3, 2]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['C(U3)', [1, 2]], ['U3', [1]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]]]",14,0.9702495168084684,0.7546351420309576,0.7746365105008077,0.7567957661775319
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",0,1.0595041176547175,0.7068804218404491,0.72859450726979,0.7074813567476546
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",1,1.0200452765692836,0.739496513012417,0.7592891760904685,0.7401972576377195
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",2,0.9966931142236876,0.7448970913420649,0.7584814216478191,0.7452489776280972
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",3,0.9899785363155863,0.7522112604184386,0.7609046849757674,0.7529468366610537
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",4,0.9869039985148803,0.7559533934342575,0.7689822294022617,0.7601635795044503
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",5,0.9866147106108458,0.751700969552645,0.7625201938610663,0.7529468366610537
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",6,0.9840876382330189,0.7546351420309576,0.7697899838449112,0.7592013471253307
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",7,0.9828674436911292,0.7591852355842831,0.7722132471728594,0.7613663699783497
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",8,0.9816794525022092,0.7551879571355673,0.7665589660743134,0.7570363242723117
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",9,0.9795213704523833,0.7684129954073822,0.7835218093699515,0.7736348328121241
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",10,0.97848254247852,0.7715597890797755,0.7915993537964459,0.7714698099591051
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",11,0.9783810830634573,0.7590576628678347,0.7697899838449112,0.7642530671157084
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",12,0.9765588174695554,0.7652236774961728,0.7835218093699515,0.7644936252104884
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",13,0.9772558769454127,0.7548052389862221,0.7689822294022617,0.7592013471253307
"[['U3', [0]], ['C(U3)', [0, 1]], ['U3', [2]], ['C(U3)', [0, 1]], ['C(U3)', [1, 3]], ['C(U3)', [2, 3]], ['C(U3)', [3, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [2, 0]], ['C(U3)', [1, 2]], ['C(U3)', [2, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 1]], ['U3', [0]], ['U3', [3]], ['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [3]]]",14,0.9773730557897816,0.7569314509270284,0.7681744749596123,0.7596824633148905
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",0,1.2109248042106628,0.5262799795883654,0.5266558966074314,0.5265816694731777
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",1,1.041946197333543,0.6618047286953563,0.6801292407108239,0.6560019244647582
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",2,1.019146872603375,0.6803027725803709,0.6946688206785138,0.6682703872985326
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",3,1.012115296462308,0.6848528661336962,0.6930533117932148,0.6747654558575896
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",4,1.0074930631596108,0.6901683959857119,0.6906300484652665,0.680298292037527
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",5,1.0055745989084244,0.6815784997448545,0.6906300484652665,0.6733221072889103
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",6,1.003976773308671,0.6860435448205477,0.6954765751211631,0.6771710368053885
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",7,1.0026643392832384,0.6896581051199183,0.7011308562197092,0.6841472215540053
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",8,1.0013664112142895,0.6904660656574247,0.6987075928917609,0.680298292037527
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",9,0.9997773656378621,0.7028406191529172,0.710016155088853,0.69569401010344
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",10,0.998302650840386,0.7063276067358394,0.7180936995153473,0.6988212653355785
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",11,0.9961113625246546,0.6942081986732438,0.7172859450726979,0.6923261967765215
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",12,0.995069708513177,0.7012672223167206,0.721324717285945,0.6968968005773394
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",13,0.9963260966798534,0.6898707263139989,0.7043618739903069,0.6860716863122444
"[['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [0, 3]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [0, 2]], ['C(U3)', [0, 1]], ['C(U3)', [0, 3]], ['U3', [3]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['C(U3)', [3, 2]], ['U3', [0]], ['U3', [2]], ['C(U3)', [1, 3]], ['U3', [3]], ['C(U3)', [2, 3]], ['U3', [3]], ['U3', [3]], ['C(U3)', [1, 2]], ['U3', [0]]]",14,0.9946291861326798,0.7007994556897431,0.715670436187399,0.6949723358191003
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",0,1.0602241637914076,0.7337982650110563,0.7504038772213247,0.7481356747654558
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",1,0.9987846599972766,0.7565912570164994,0.7657512116316639,0.769545345200866
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",2,0.9883816248696783,0.7535295118217384,0.7617124394184168,0.7649747414000481
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",3,0.9846200094274853,0.7423031127742813,0.7495961227786753,0.7515034880923743
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",4,0.9821463667828104,0.7464279639394454,0.7520193861066236,0.7594419052201107
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",5,0.9778887610072675,0.7501275727164484,0.7584814216478191,0.7589607890305509
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",6,0.9738465042217918,0.7625446504507569,0.7754442649434572,0.7777243204233822
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",7,0.9699122750240824,0.7628423201224698,0.778675282714055,0.7784459947077219
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",8,0.9646285986122878,0.7676050348698759,0.7819063004846527,0.7854221794563387
